author_uid,article_uid
0000-0003-4138-1551,35868812
0000-0003-4138-3899,25717303
0000-0003-4139-079X,27574309
0000-0003-4139-888X,38011104
0000-0003-4141-5790,31213994
0000-0003-4145-4562,35908811
0000-0003-4149-1339,29220439
0000-0003-4152-5471,19427517
0000-0003-4152-7928,20813246
0000-0003-4153-0764,37568875
0000-0003-4153-3535,34113240
0000-0003-4161-6875,36236476
0000-0003-4164-2037,35868812
0000-0003-4164-5713,27412029
0000-0003-4164-5713,37069271
0000-0003-4165-3414,32572071
0000-0003-4168-0703,27539622
0000-0003-4173-0774,25120439
0000-0003-4173-0774,29311610
0000-0003-4173-5233,32839617
0000-0003-4174-4113,33997798
0000-0003-4174-4113,34342171
0000-0003-4177-8575,35868812
0000-0003-4179-8373,26359400
0000-0003-4179-8373,29915195
0000-0003-4179-8373,30359598
0000-0003-4183-0943,34573837
0000-0003-4183-8865,27589961
0000-0003-4184-0527,19427517
0000-0003-4184-6339,19427517
0000-0003-4186-3788,20181583
0000-0003-4186-3788,23629582
0000-0003-4186-3788,27698038
0000-0003-4186-3948,35868812
0000-0003-4186-692X,19427517
0000-0003-4189-0065,23053861
0000-0003-4189-0065,24904311
0000-0003-4189-6838,18394479
0000-0003-4191-379X,36745683
0000-0003-4191-4776,20813246
0000-0003-4195-7397,20664082
0000-0003-4196-874X,35284652
0000-0003-4200-8097,25368152
0000-0003-4200-9268,35868812
0000-0003-4201-9132,19427517
0000-0003-4202-1515,19427517
0000-0003-4203-9942,18797828
0000-0003-4203-9942,24037222
0000-0003-4203-9942,25249944
0000-0003-4205-0754,36624100
0000-0003-4206-8962,19427517
0000-0003-4208-0136,35868812
0000-0003-4208-3871,28223930
0000-0003-4208-927X,20813246
0000-0003-4213-5926,35138891
0000-0003-4217-7966,20813246
0000-0003-4220-2033,21220765
0000-0003-4220-2033,21407208
0000-0003-4220-2033,32839617
0000-0003-4220-2033,35437266
0000-0003-4221-5344,37446169
0000-0003-4223-4190,28855363
0000-0003-4225-6939,37931870
0000-0003-4225-9742,19427517
0000-0003-4226-7945,38605024
0000-0003-4228-1448,36966143
0000-0003-4233-8387,35868812
0000-0003-4235-5304,20813246
0000-0003-4236-5473,21825029
0000-0003-4236-5473,24671999
0000-0003-4236-5473,27679813
0000-0003-4237-576X,35868812
0000-0003-4240-1550,25413091
0000-0003-4243-8425,33665184
0000-0003-4244-7380,33094126
0000-0003-4244-7380,35154876
0000-0003-4244-7380,36387997
0000-0003-4246-7904,26869934
0000-0003-4249-7177,18394479
0000-0003-4252-1608,25822810
0000-0003-4252-1608,26585711
0000-0003-4252-1608,27837401
0000-0003-4252-1608,32940606
0000-0003-4253-5110,20813246
0000-0003-4253-6682,19427517
0000-0003-4253-8717,20125089
0000-0003-4253-8717,25834037
0000-0003-4257-7628,29234075
0000-0003-4260-3515,20813246
0000-0003-4260-9028,35868812
0000-0003-4261-1670,19427517
0000-0003-4261-8709,26751378
0000-0003-4262-3129,18394479
0000-0003-4262-9176,33024631
0000-0003-4267-1956,35868812
0000-0003-4269-4373,18394479
0000-0003-4271-9104,37847729
0000-0003-4272-7956,18394479
0000-0003-4273-0741,20813246
0000-0003-4273-5411,18394479
0000-0003-4277-287X,20813246
0000-0003-4278-6630,29566351
0000-0003-4278-7721,35868812
0000-0003-4281-6510,37519888
0000-0003-4284-4431,19427517
0000-0003-4285-8171,33967700
0000-0003-4286-327X,34754055
0000-0003-4287-6388,35868812
0000-0003-4296-680X,24191045
0000-0003-4299-3410,19427517
0000-0003-4299-8369,35868812
0000-0003-4303-1678,34252950
0000-0003-4303-1678,34387659
0000-0003-4303-1678,36434788
0000-0003-4305-5709,35868812
0000-0003-4308-2133,24314726
0000-0003-4309-7693,18394479
0000-0003-4309-8266,17629781
0000-0003-4309-8266,19198661
0000-0003-4309-8266,25926788
0000-0003-4309-8266,26106298
0000-0003-4309-8266,26441541
0000-0003-4309-8266,26451489
0000-0003-4309-8266,26500503
0000-0003-4309-8266,26500529
0000-0003-4309-8266,27288316
0000-0003-4309-8266,27375471
0000-0003-4309-8266,28581480
0000-0003-4309-8266,28637203
0000-0003-4309-8266,28955203
0000-0003-4309-8266,29117560
0000-0003-4309-8266,30222740
0000-0003-4309-8266,31439838
0000-0003-4309-8266,31467291
0000-0003-4309-8266,31680928
0000-0003-4309-8266,32092054
0000-0003-4309-8266,32520422
0000-0003-4309-8266,PPR778211
0000-0003-4311-1037,27929058
0000-0003-4311-1037,36996085
0000-0003-4313-0481,22559944
0000-0003-4313-0481,36792753
0000-0003-4316-6855,24763087
0000-0003-4316-6855,31201122
0000-0003-4318-0817,32158520
0000-0003-4318-1780,19427517
0000-0003-4319-1081,31018039
0000-0003-4319-1153,35868812
0000-0003-4323-4846,20813246
0000-0003-4323-6956,19427517
0000-0003-4329-438X,32603858
0000-0003-4330-025X,18394479
0000-0003-4333-4310,33053337
0000-0003-4333-8442,31015534
0000-0003-4334-261X,21611777
0000-0003-4338-2945,35868812
0000-0003-4338-7164,35237999
0000-0003-4338-7164,35477759
0000-0003-4345-0135,32296311
0000-0003-4345-0135,33370434
0000-0003-4345-3627,31829848
0000-0003-4347-7063,37069271
0000-0003-4348-7608,20813246
0000-0003-4349-228X,35868812
0000-0003-4353-5526,18394479
0000-0003-4353-6123,31410632
0000-0003-4354-3438,26081152
0000-0003-4354-7906,34552240
0000-0003-4357-7320,32561795
0000-0003-4360-427X,33784667
0000-0003-4361-5104,19427517
0000-0003-4362-0659,20813246
0000-0003-4366-7692,27042293
0000-0003-4371-1016,20813246
0000-0003-4374-482X,30112801
0000-0003-4375-434X,31745093
0000-0003-4376-6252,34082805
0000-0003-4378-483X,35868812
0000-0003-4379-3867,19427517
0000-0003-4380-3244,18394479
0000-0003-4381-0532,35440709
0000-0003-4382-4993,19427517
0000-0003-4382-7270,18394479
0000-0003-4383-4024,32012948
0000-0003-4384-6535,33007242
0000-0003-4387-7155,35868812
0000-0003-4392-8063,31900587
0000-0003-4393-0382,19427517
0000-0003-4395-419X,35868812
0000-0003-4396-8217,32733210
0000-0003-4396-8831,38007691
0000-0003-4398-3492,19427517
0000-0003-4399-4554,20813246
0000-0003-4401-3025,28857293
0000-0003-4407-5621,35868812
0000-0003-4408-2397,30542256
0000-0003-4408-9249,18394479
0000-0003-4408-9847,18394479
0000-0003-4409-1664,35138891
0000-0003-4409-8049,26335798
0000-0003-4413-0651,32308977
0000-0003-4413-4820,30914926
0000-0003-4413-5508,18394479
0000-0003-4413-7212,34018704
0000-0003-4417-2237,20813246
0000-0003-4418-4916,28179882
0000-0003-4418-5345,18394479
0000-0003-4419-6351,18394479
0000-0003-4421-6455,20813246
0000-0003-4422-7410,24283978
0000-0003-4424-0172,28931610
0000-0003-4426-8925,27425623
0000-0003-4426-8925,28449024
0000-0003-4426-8925,28504679
0000-0003-4426-8925,28554401
0000-0003-4430-0382,34884667
0000-0003-4431-5015,21685932
0000-0003-4431-5015,22000590
0000-0003-4431-5015,24743633
0000-0003-4433-5155,34747144
0000-0003-4433-7521,19003458
0000-0003-4433-7521,24508754
0000-0003-4433-7521,31015534
0000-0003-4433-7521,33510245
0000-0003-4433-7839,30689846
0000-0003-4433-9834,20813246
0000-0003-4436-0553,18394479
0000-0003-4436-4191,18394479
0000-0003-4436-6787,28060929
0000-0003-4441-9025,29306934
0000-0003-4445-7478,30498783
0000-0003-4445-7478,31399533
0000-0003-4445-7478,35041645
0000-0003-4449-3866,35868812
0000-0003-4458-117X,33184512
0000-0003-4458-117X,34616075
0000-0003-4458-3773,25695647
0000-0003-4459-0033,28591797
0000-0003-4461-1500,18394479
0000-0003-4461-2386,38130024
0000-0003-4463-207X,34601704
0000-0003-4469-7359,18394479
0000-0003-4473-1668,19427517
0000-0003-4475-9476,37090478
0000-0003-4476-1189,30632085
0000-0003-4476-390X,33344723
0000-0003-4478-5607,25673735
0000-0003-4480-1232,28065895
0000-0003-4480-1232,30542954
0000-0003-4482-3941,35868812
0000-0003-4484-9148,27929058
0000-0003-4484-9148,38694514
0000-0003-4488-3063,25393548
0000-0003-4492-4603,28644863
0000-0003-4495-1476,31676717
0000-0003-4495-9427,36015236
0000-0003-4497-9073,28469560
0000-0003-4498-186X,19427517
0000-0003-4500-0170,33939923
0000-0003-4501-0846,38649740
0000-0003-4501-5487,35868812
0000-0003-4502-4746,20813246
0000-0003-4503-7715,20813246
0000-0003-4507-8648,19011922
0000-0003-4507-8648,23552948
0000-0003-4507-8648,28873436
0000-0003-4507-8648,28951585
0000-0003-4507-8648,31875541
0000-0003-4507-8648,32649658
0000-0003-4507-8648,33177630
0000-0003-4507-8648,37549193
0000-0003-4507-8648,37558704
0000-0003-4509-6870,34628539
0000-0003-4512-0666,35203366
0000-0003-4512-3795,25014433
0000-0003-4512-3795,27991900
0000-0003-4515-1075,35868812
0000-0003-4515-4356,34315910
0000-0003-4515-4356,38016971
0000-0003-4516-9283,34658777
0000-0003-4517-4410,18394479
0000-0003-4517-6221,36151304
0000-0003-4521-8065,33143033
0000-0003-4522-0560,19427517
0000-0003-4524-2954,35868812
0000-0003-4525-8382,18394479
0000-0003-4526-5152,35647605
0000-0003-4526-6833,27589961
0000-0003-4528-4361,35868812
0000-0003-4529-085X,35868812
0000-0003-4531-4313,18394479
0000-0003-4532-3973,31354438
0000-0003-4532-6525,18394479
0000-0003-4532-8408,18394479
0000-0003-4534-1602,19396156
0000-0003-4537-4690,29581380
0000-0003-4537-5618,31156416
0000-0003-4537-9280,19427517
0000-0003-4540-6293,32733210
0000-0003-4540-6293,36611231
0000-0003-4543-9503,18394479
0000-0003-4544-3289,29057906
0000-0003-4545-1107,20813246
0000-0003-4546-8048,21505116
0000-0003-4546-8048,24904071
0000-0003-4546-8048,36323788
0000-0003-4553-1625,29196268
0000-0003-4555-5897,35868812
0000-0003-4559-0641,20813246
0000-0003-4564-2288,25288307
0000-0003-4565-5214,30971902
0000-0003-4568-1738,37326116
0000-0003-4570-6384,35868812
0000-0003-4571-3699,35868812
0000-0003-4571-5811,35868812
0000-0003-4572-809X,20813246
0000-0003-4573-9805,31581200
0000-0003-4574-6431,31705060
0000-0003-4576-3821,18394479
0000-0003-4578-4980,32308977
0000-0003-4580-3109,18394479
0000-0003-4580-841X,31974304
0000-0003-4580-841X,34653178
0000-0003-4581-6196,35868812
0000-0003-4583-8950,23353031
0000-0003-4584-084X,18394479
0000-0003-4585-2314,34930957
0000-0003-4586-9044,20813246
0000-0003-4587-9090,19427517
0000-0003-4590-1534,32303271
0000-0003-4590-1534,34456688
0000-0003-4590-5447,34366801
0000-0003-4591-5274,32684913
0000-0003-4592-6280,38099951
0000-0003-4593-1549,34663907
0000-0003-4596-4623,20813246
0000-0003-4598-1474,20813246
0000-0003-4598-3998,31481875
0000-0003-4598-3998,34395368
0000-0003-4607-0744,19427517
0000-0003-4607-3398,18568015
0000-0003-4607-3398,26451489
0000-0003-4607-3398,29875639
0000-0003-4607-3398,33594118
0000-0003-4608-5321,35284652
0000-0003-4608-9701,22918982
0000-0003-4609-1692,35868812
0000-0003-4610-8714,35237999
0000-0003-4612-2145,20813246
0000-0003-4612-4642,19427517
0000-0003-4613-6643,33932337
0000-0003-4614-4504,36311015
0000-0003-4623-5916,30156296
0000-0003-4623-5916,30967401
0000-0003-4623-5916,32733229
0000-0003-4623-5916,33776739
0000-0003-4623-5916,35295578
0000-0003-4627-3007,36823458
0000-0003-4630-0546,18394479
0000-0003-4631-2117,18394479
0000-0003-4631-7372,34744642
0000-0003-4632-6287,35868812
0000-0003-4632-7730,32795398
0000-0003-4633-1481,33510779
0000-0003-4633-6055,36197453
0000-0003-4634-2770,18394479
0000-0003-4634-4995,19427517
0000-0003-4635-6080,34617538
0000-0003-4635-6080,35451442
0000-0003-4635-6427,27412029
0000-0003-4635-6427,36094014
0000-0003-4638-0873,18394479
0000-0003-4638-8488,37083527
0000-0003-4643-6451,27920095
0000-0003-4644-788X,29097542
0000-0003-4644-788X,30247471
0000-0003-4644-8874,35868812
0000-0003-4645-2099,35868812
0000-0003-4645-8765,19427517
0000-0003-4646-3185,29134716
0000-0003-4646-3185,29753105
0000-0003-4646-6757,17450224
0000-0003-4647-0932,35691372
0000-0003-4649-1805,37133688
0000-0003-4652-4742,28360831
0000-0003-4652-5585,29720664
0000-0003-4652-5585,34795565
0000-0003-4653-1475,24062464
0000-0003-4656-8606,26255970
0000-0003-4656-8606,36526824
0000-0003-4657-1119,20813246
0000-0003-4658-3195,20813246
0000-0003-4660-0258,37106623
0000-0003-4662-3775,22745629
0000-0003-4663-8184,26543902
0000-0003-4664-850X,31817968
0000-0003-4666-5561,20813246
0000-0003-4669-5111,19427517
0000-0003-4670-1235,26377473
0000-0003-4672-1068,30507939
0000-0003-4673-6235,26746357
0000-0003-4679-6211,18394479
0000-0003-4682-3371,36234523
0000-0003-4683-3991,35868812
0000-0003-4684-6100,27069691
0000-0003-4688-2064,30120412
0000-0003-4690-5932,26296747
0000-0003-4691-7773,35858915
0000-0003-4693-6026,20813246
0000-0003-4694-2493,33854422
0000-0003-4694-6777,20813246
0000-0003-4696-9696,36229597
0000-0003-4698-1177,27282653
0000-0003-4701-3020,29491377
0000-0003-4704-0096,24312017
0000-0003-4704-0096,26074770
0000-0003-4707-3488,32102186
0000-0003-4708-8620,35868812
0000-0003-4709-262X,22559944
0000-0003-4709-8255,18394479
0000-0003-4710-1389,19427517
0000-0003-4710-2082,30389916
0000-0003-4711-071X,19234067
0000-0003-4711-2344,18855673
0000-0003-4711-2344,30108495
0000-0003-4711-2344,34149388
0000-0003-4711-2344,35792600
0000-0003-4711-2344,37913687
0000-0003-4714-1401,18394479
0000-0003-4714-5277,35868812
0000-0003-4715-6726,19427517
0000-0003-4720-4038,38410141
0000-0003-4723-0623,30089879
0000-0003-4723-9070,18394479
0000-0003-4725-473X,23195880
0000-0003-4725-8909,27312902
0000-0003-4725-8909,29278446
0000-0003-4731-8369,36017976
0000-0003-4732-0821,18394479
0000-0003-4733-1352,24732632
0000-0003-4733-1352,29495663
0000-0003-4733-3286,27376765
0000-0003-4733-6452,35868812
0000-0003-4734-6298,24855953
0000-0003-4736-9457,19427517
0000-0003-4737-2349,19427517
0000-0003-4743-0334,27929058
0000-0003-4746-2993,20813246
0000-0003-4747-824X,35336328
0000-0003-4748-5167,20394054
0000-0003-4750-2000,37294503
0000-0003-4750-9915,27477535
0000-0003-4752-7523,18394479
0000-0003-4754-1560,32612514
0000-0003-4756-9993,36674825
0000-0003-4757-5672,35868812
0000-0003-4758-5598,27045897
0000-0003-4759-8495,18394479
0000-0003-4759-9500,19427517
0000-0003-4762-1173,19427517
0000-0003-4762-5254,20813246
0000-0003-4764-7031,25083794
0000-0003-4767-7230,37217724
0000-0003-4768-967X,32351251
0000-0003-4769-1905,35868812
0000-0003-4769-5797,34739479
0000-0003-4773-5322,28849545
0000-0003-4776-3518,37771949
0000-0003-4780-4164,34831469
0000-0003-4781-8144,31701150
0000-0003-4782-0308,18394479
0000-0003-4785-6044,29713272
0000-0003-4788-3181,18394479
0000-0003-4790-7630,35868812
0000-0003-4791-1496,32116636
0000-0003-4792-8669,19427517
0000-0003-4795-2570,37824618
0000-0003-4795-6053,32876357
0000-0003-4796-1135,33581221
0000-0003-4801-0972,35907928
0000-0003-4801-7066,31373394
0000-0003-4806-5199,28666633
0000-0003-4810-2738,27989675
0000-0003-4813-4561,20813246
0000-0003-4813-6604,34943547
0000-0003-4813-9872,19427517
0000-0003-4817-5806,18394479
0000-0003-4821-6655,25698735
0000-0003-4822-9472,29036270
0000-0003-4825-1856,28650114
0000-0003-4827-1400,27306671
0000-0003-4829-3941,31767896
0000-0003-4831-2954,20813246
0000-0003-4832-4453,34480956
0000-0003-4833-9137,20813246
0000-0003-4836-8712,21913335
0000-0003-4836-8712,23727006
0000-0003-4836-8712,31130512
0000-0003-4838-3242,35868812
0000-0003-4843-5452,20813246
0000-0003-4844-4631,20813246
0000-0003-4845-2279,19427517
0000-0003-4848-3470,18394479
0000-0003-4848-4545,18394479
0000-0003-4850-4171,33558601
0000-0003-4850-4171,34841674
0000-0003-4850-4171,37199999
0000-0003-4850-5676,19194527
0000-0003-4851-2198,32015543
0000-0003-4853-7360,19427517
0000-0003-4855-8073,19949485
0000-0003-4855-8073,20963826
0000-0003-4855-8073,23365213
0000-0003-4855-8073,26451489
0000-0003-4855-8073,28721455
0000-0003-4856-0835,18044016
0000-0003-4856-0835,26179415
0000-0003-4856-0835,30161133
0000-0003-4856-0835,30319342
0000-0003-4856-0835,30894801
0000-0003-4856-0835,31807747
0000-0003-4856-0835,33859995
0000-0003-4856-0835,34387659
0000-0003-4856-0835,34436491
0000-0003-4856-0835,36434788
0000-0003-4858-364X,30397112
0000-0003-4862-1079,23312517
0000-0003-4863-1277,31216562
0000-0003-4867-5288,27067257
0000-0003-4869-6900,35868812
0000-0003-4869-8981,33298927
0000-0003-4870-5184,19427517
0000-0003-4871-112X,31887157
0000-0003-4875-1447,32246730
0000-0003-4877-7866,20813246
0000-0003-4880-2654,35868812
0000-0003-4880-7682,22449960
0000-0003-4880-7682,24227743
0000-0003-4880-7682,35963238
0000-0003-4881-150X,18394479
0000-0003-4884-3253,30388120
0000-0003-4884-3253,33320855
0000-0003-4885-2555,18394479
0000-0003-4887-7859,27803661
0000-0003-4888-4098,29403033
0000-0003-4889-1941,35263736
0000-0003-4890-2532,26965903
0000-0003-4890-2532,28256708
0000-0003-4891-6256,33932337
0000-0003-4892-7967,34311067
0000-0003-4892-7967,37637472
0000-0003-4894-0213,24863422
0000-0003-4895-8253,29933363
0000-0003-4895-8253,34370727
0000-0003-4895-8253,35857898
0000-0003-4895-8253,37528732
0000-0003-4905-3990,35450158
0000-0003-4907-4214,35868812
0000-0003-4908-2249,19427517
0000-0003-4908-755X,36996813
0000-0003-4908-8253,19427517
0000-0003-4912-3741,23400698
0000-0003-4916-4201,33619256
0000-0003-4918-9791,20813246
0000-0003-4921-8521,23552948
0000-0003-4921-8521,25652823
0000-0003-4922-3435,34628539
0000-0003-4925-4012,19427517
0000-0003-4926-0973,35868812
0000-0003-4927-5390,20107500
0000-0003-4927-5390,22022245
0000-0003-4942-259X,37305955
0000-0003-4942-9281,27427907
0000-0003-4942-9281,27701406
0000-0003-4943-3969,25697159
0000-0003-4948-1784,35868812
0000-0003-4948-1864,27003565
0000-0003-4948-1864,27374316
0000-0003-4949-3582,35868812
0000-0003-4952-8132,19427517
0000-0003-4956-5259,37759949
0000-0003-4957-557X,29096080
0000-0003-4959-5490,19427517
0000-0003-4961-636X,25071540
0000-0003-4966-3027,31268830
0000-0003-4966-7669,35868812
0000-0003-4968-4119,32995858
0000-0003-4969-072X,18394479
0000-0003-4970-0027,19427517
0000-0003-4971-0591,33055196
0000-0003-4974-9197,25869033
0000-0003-4975-093X,24860430
0000-0003-4975-093X,33053337
0000-0003-4975-093X,35367512
0000-0003-4975-7330,27909008
0000-0003-4977-2549,19427517
0000-0003-4979-7092,37738260
0000-0003-4979-9266,25700174
0000-0003-4982-1662,28624435
0000-0003-4982-8450,18394479
0000-0003-4983-9934,37676767
0000-0003-4989-2129,38186631
0000-0003-4990-9541,PPR661858
0000-0003-4991-0614,26377106
0000-0003-4991-5140,20813246
0000-0003-4993-9185,19427517
0000-0003-4995-9426,35868812
0000-0003-4997-3367,26255970
0009-0000-0519-9512,36304304
0009-0000-1546-325X,34758329
0009-0000-1589-9547,18394479
0009-0000-1751-9114,22500809
0009-0000-1751-9114,24014670
0009-0000-1751-9114,27018655
0009-0000-1947-5039,37159640
0009-0000-1989-1876,29995597
0009-0000-2619-1608,31663507
0009-0000-3046-0495,20813246
0009-0000-3728-1924,20813246
0009-0000-4779-4934,21994491
0009-0000-4872-3855,PPR661868
0009-0000-4872-3855,PPR703541
0009-0000-5051-8746,38056825
0009-0000-5159-7239,33854049
0009-0000-5272-9002,18394479
0009-0000-6418-1961,38132087
0009-0000-6444-5250,35764852
0009-0000-6815-9198,18394479
0009-0000-7559-4171,37106623
0009-0000-8274-9215,18394479
0009-0000-8821-2312,38645618
0009-0000-9323-4313,26311764
0009-0000-9323-4313,34766906
0009-0000-9605-8845,38160857
0009-0000-9663-3897,36477886
0009-0000-9744-8677,38107469
0009-0001-0244-1059,24904316
0009-0001-0396-7909,29121216
0009-0001-0583-3744,18394479
0009-0001-0646-2842,19427517
0009-0001-0951-4628,26451489
0009-0001-1787-1828,37195696
0009-0001-2545-8726,18394479
0009-0001-3427-307X,38084819
0009-0001-3434-7809,22034427
0009-0001-3819-3632,20813246
0009-0001-3992-9613,18394479
0009-0001-4413-3396,38016971
0009-0001-4521-9407,20813246
0009-0001-4784-4118,19427517
0009-0001-5031-4118,37824576
0009-0001-5391-1049,38605024
0009-0001-6403-0554,35868812
0009-0001-7192-3844,20813246
0009-0001-7288-4787,34633442
0009-0001-7961-4317,19427517
0009-0001-8206-7043,20813246
0009-0001-8855-0757,20813246
0009-0001-9306-5924,31098012
0009-0001-9674-2169,33916676
0009-0001-9861-6326,35868812
0009-0001-9982-0695,20813246
0009-0002-0204-7729,19427517
0009-0002-0228-1558,20813246
0009-0002-1382-0561,36387588
0009-0002-1925-0408,35264728
0009-0002-1993-0112,20813246
0009-0002-2359-5775,19427517
0009-0002-2408-2365,32458050
0009-0002-3251-0454,35868812
0009-0002-3690-6368,30715238
0009-0002-4981-3179,38610511
0009-0002-5237-6192,35511680
0009-0002-5871-4164,PPR661858
0009-0002-5871-4164,PPR661868
0009-0002-5871-4164,PPR716875
0009-0002-6081-1289,37992166
0009-0002-6363-6674,19427517
0009-0002-6540-480X,19427517
0009-0002-6713-4313,20813246
