article_uid_source,article_uid_target
26858632,26451489
26774694,26451489
26778971,26451489
26687219,26451489
26500529,26451489
26500503,26451489
26451478,26451489
35217544,21629822
33674620,21629822
26447576,21629822
22163219,21629822
38035193,28360841
36376444,28360841
35784184,28360841
35560186,28360841
34149387,28360841
33594118,28360841
33378395,28360841
33128000,28360841
32765220,28360841
31545787,28360841
31244635,28360841
31095552,28360841
31156416,28360841
30618549,28360841
30201845,28360841
28955206,28360841
38443186,24474905
38170266,24474905
37334059,24474905
36849415,24474905
36413612,24474905
36260686,24474905
36121749,24474905
35031575,24474905
34478630,24474905
33504954,24474905
32625063,24474905
32480351,24474905
31449517,24474905
31373533,24474905
31031588,24474905
30484362,24474905
30430665,24474905
30413647,24474905
30344480,24474905
30060007,24474905
29329401,24474905
29440994,24474905
29358666,24474905
28878631,24474905
28701546,24474905
28659070,24474905
27847467,24474905
27510304,24474905
27147978,24474905
26727548,24474905
26582979,24474905
26512104,24474905
26167146,24474905
26074784,24474905
32219575,28469570
30443819,28469570
31095552,28469570
38683881,21383177
38667842,21383177
38466752,21383177
38218858,21383177
38194157,21383177
38133664,21383177
38084779,21383177
38107469,21383177
37758476,21383177
37781146,21383177
37731775,21383177
37811002,21383177
37467748,21383177
37463578,21383177
37236180,21383177
37094939,21383177
37130521,21383177
37036844,21383177
36156074,21383177
36792689,21383177
38406204,21383177
36689488,21383177
36630454,21383177
36400528,21383177
36405782,21383177
36149893,21383177
36074778,21383177
36056151,21383177
35862445,21383177
35792884,21383177
35727131,21383177
35784543,21383177
35452293,21383177
35422441,21383177
35417720,21383177
35271334,21383177
35216674,21383177
35923858,21383177
35471541,21383177
35847543,21383177
34803616,21383177
34289029,21383177
34665977,21383177
34602985,21383177
34566681,21383177
34573763,21383177
34183826,21383177
34134979,21383177
33986261,21383177
33941783,21383177
33858943,21383177
33798190,21383177
33770490,21383177
33674620,21383177
33746728,21383177
33495637,21383177
33430830,21383177
33103656,21383177
33058767,21383177
32997658,21383177
32917810,21383177
32913107,21383177
33762776,21383177
32520422,21383177
32384081,21383177
32292337,21383177
32134385,21383177
32181420,21383177
32116641,21383177
31969490,21383177
31784285,21383177
31742558,21383177
31548592,21383177
31481671,21383177
31557462,21383177
31467291,21383177
31439838,21383177
31388027,21383177
33267440,21383177
31338567,21383177
31326722,21383177
31319287,21383177
31299044,21383177
32154064,21383177
31270161,21383177
31149400,21383177
31156420,21383177
31133838,21383177
31022182,21383177
30979814,21383177
30970335,21383177
30952810,21383177
30948479,21383177
30939135,21383177
30833654,21383177
29415191,21383177
30717827,21383177
30745868,21383177
30661144,21383177
30588702,21383177
30443598,21383177
30389916,21383177
30335761,21383177
30359606,21383177
29040412,21383177
30256194,21383177
30131668,21383177
30013083,21383177
30042668,21383177
29979674,21383177
29870532,21383177
29727448,21383177
29674729,21383177
29713266,21383177
29593086,21383177
29491474,21383177
29464489,21383177
29495663,21383177
29297466,21383177
32166142,21383177
29240769,21383177
29110301,21383177
29028949,21383177
29283013,21383177
28931610,21383177
28637203,21383177
28863386,21383177
28760860,21383177
30443577,21383177
28644840,21383177
28690508,21383177
28659782,21383177
28610804,21383177
28592686,21383177
28581480,21383177
28591566,21383177
28542195,21383177
28539423,21383177
28429729,21383177
28428560,21383177
28761554,21383177
28333588,21383177
28333586,21383177
28266594,21383177
28677939,21383177
28193685,21383177
28148956,21383177
29601066,21383177
28119576,21383177
28045036,21383177
27917138,21383177
27895562,21383177
27812835,21383177
27796298,21383177
27749827,21383177
27683540,21383177
27606684,21383177
27585661,21383177
27752542,21383177
27609885,21383177
27592153,21383177
27542093,21383177
27517461,21383177
27385800,21383177
27376765,21383177
27382147,21383177
27445713,21383177
27318972,21383177
27368799,21383177
27250951,21383177
27250948,21383177
27303271,21383177
27203563,21383177
27199675,21383177
27067257,21383177
27065365,21383177
26903616,21383177
26866369,21383177
26868043,21383177
26852335,21383177
26840529,21383177
26778977,21383177
26791200,21383177
26713858,21383177
26670044,21383177
26617496,21383177
26612957,21383177
26507295,21383177
26450411,21383177
26500529,21383177
26500503,21383177
26436451,21383177
26451489,21383177
26447581,21383177
26407178,21383177
26441547,21383177
26385090,21383177
26335425,21383177
26334992,21383177
26341939,21383177
26291697,21383177
26289473,21383177
26300738,21383177
26217933,21383177
26203109,21383177
26176664,21383177
26156993,21383177
26167146,21383177
26113811,21383177
26041729,21383177
26173906,21383177
25995352,21383177
25897872,21383177
25826696,21383177
25781314,21383177
25788885,21383177
25714362,21383177
25695647,21383177
25654757,21383177
25652823,21383177
25633181,21383177
25688203,21383177
25590330,21383177
25610364,21383177
PMC4698766,21383177
PMC4697611,21383177
25474693,21383177
25395015,21383177
25453844,21383177
25426033,21383177
25426060,21383177
25414647,21383177
25400552,21383177
25354762,21383177
25336598,21383177
25205662,21383177
25209295,21383177
25215766,21383177
25126851,21383177
25035063,21383177
25006663,21383177
24944218,21383177
24905689,21383177
24899701,21383177
24877732,21383177
24904394,21383177
24904316,21383177
24743633,21383177
24782707,21383177
24732632,21383177
24723857,21383177
24662850,21383177
24653679,21383177
24730894,21383177
24574975,21383177
24559679,21383177
24448407,21383177
24454735,21383177
PMC4124982,21383177
24366134,21383177
24324621,21383177
24348339,21383177
24324430,21383177
24319416,21383177
24223550,21383177
24201278,21383177
24192529,21383177
24133414,21383177
24329486,21383177
24023690,21383177
23986665,21383177
23986690,21383177
23986241,21383177
23888129,21383177
23864031,21383177
24139651,21383177
23904620,21383177
23889937,21383177
23808929,21383177
23785273,21383177
23761758,21383177
23754989,21383177
23615550,21383177
23632438,21383177
23583106,21383177
23552948,21383177
23515493,21383177
23450808,21383177
23436986,21383177
23423949,21383177
23596410,21383177
23403725,21383177
23403536,21383177
23388860,21383177
23386835,21383177
PMC3704620,21383177
23284281,21383177
23226832,21383177
23160712,21383177
23084992,21383177
23087619,21383177
23040541,21383177
22902963,21383177
23001062,21383177
22931891,21383177
22927808,21383177
22918982,21383177
22798946,21383177
22761993,21383177
22841307,21383177
22805070,21383177
22754524,21383177
22701405,21383177
22701566,21383177
22624008,21383177
22586391,21383177
22557963,21383177
22509969,21383177
22514322,21383177
22467830,21383177
22457614,21383177
22457608,21383177
22423219,21383177
22402650,21383177
22163219,21383177
22083599,21383177
22072665,21383177
21991253,21383177
22000590,21383177
22007168,21383177
21855320,21383177
21875702,21383177
21779239,21383177
21629822,21383177
37094939,23423949
34729480,23423949
33674620,23423949
33430830,23423949
32130568,23423949
31680839,23423949
31097626,23423949
30717827,23423949
30137229,23423949
29226700,23423949
28849545,23423949
28945921,23423949
28650114,23423949
27606684,23423949
27318972,23423949
27368799,23423949
26720258,23423949
26114921,23423949
26081152,23423949
25633181,23423949
25601574,23423949
PMC4697611,23423949
25414647,23423949
25291080,23423949
25107853,23423949
25077940,23423949
24699357,23423949
24723857,23423949
24165086,23423949
24130519,23423949
23754989,23423949
31396073,PPR80799
37311008,35330974
38617991,33766672
37072918,33766672
36213546,33766672
36081653,33766672
36777409,33665184
38470935,33513130
38345923,33513130
38025966,33513130
37649730,33513130
36225653,33513130
35792600,33513130
35784184,33513130
35111213,33513130
33828151,33513130
38655029,31481875
38514618,31481875
38130870,31481875
38707245,31481875
37786400,31481875
37759949,31481875
37446169,31481875
37292138,31481875
37240170,31481875
37199999,31481875
37028941,31481875
36860515,31481875
36654507,31481875
36674825,31481875
36548755,31481875
36439203,31481875
36142644,31481875
35955591,31481875
35840580,31481875
35749719,31481875
35629827,31481875
35199191,31481875
33823533,31481875
35053355,31481875
35471543,31481875
34817286,31481875
34841674,31481875
34566847,31481875
34733949,31481875
34149352,31481875
33854471,31481875
33931491,31481875
33558601,31481875
33513859,31481875
35138608,31481875
33143033,31481875
33085556,31481875
32940606,31481875
32581672,31481875
32484437,31481875
32316562,31481875
32084308,31481875
32024761,31481875
36867532,31680928
35802476,31680928
36341568,31680928
35849304,31680928
35650191,31680928
35060903,31680928
35471543,31680928
33720935,31680928
33180159,31680928
32520422,31680928
32116641,31680928
31439838,31680928
38241174,31031601
37888716,31031601
37895835,31031601
37638222,31031601
37569727,31031601
37399414,31031601
37304018,31031601
37169979,31031601
37122359,31031601
36907075,31031601
36823458,31031601
36448509,31031601
36063174,31031601
35792600,31031601
35584693,31031601
35250496,31031601
35173588,31031601
35203454,31031601
35087381,31031601
34928887,31031601
34777031,31031601
34744638,31031601
34566587,31031601
34471145,31031601
34564481,31031601
34282528,31031601
34131136,31031601
33510779,31031601
33347447,31031601
33337517,31031601
33255633,31031601
33130170,31031601
32817066,31031601
32541068,31031601
32532978,31031601
32293081,31031601
32102186,31031601
32012948,31031601
37397445,31133838
36304780,31133838
34875019,31133838
35733429,31133838
35486347,31133838
35217544,31133838
35308611,31133838
35127645,31133838
34769300,31133838
34149388,31133838
33967730,31133838
33063731,31133838
33931493,31133838
33584394,31133838
34471853,31133838
31803040,31133838
37007642,31447655
36602951,31447655
34106047,31447655
33343053,31447655
38466752,30715238
38421863,30715238
38371496,30715238
37953946,30715238
36017976,30715238
36384944,30715238
36324861,30715238
36234792,30715238
35731804,30715238
35701402,30715238
35643821,30715238
35456893,30715238
35095432,30715238
34728257,30715238
34282528,30715238
33282551,30715238
33184512,30715238
32367332,30715238
32676020,30715238
34296096,30715238
32405029,30715238
32457067,30715238
31745093,30715238
31555081,30715238
31209381,30715238
38261004,19011928
38168772,19011928
37792146,19011928
36635961,19011928
35471541,19011928
34529674,19011928
34449771,19011928
33494860,19011928
32946433,19011928
32155141,19011928
31796727,19011928
31790384,19011928
31666513,19011928
31616272,19011928
31511545,19011928
31243285,19011928
29415191,19011928
30524260,19011928
30467469,19011928
30662939,19011928
30146661,19011928
29543827,19011928
27797828,19011928
27605157,19011928
27375471,19011928
27148036,19011928
26907675,19011928
26291697,19011928
26083597,19011928
25941485,19011928
25433077,19011928
25165443,19011928
24962080,19011928
24722397,19011928
24174646,19011928
23864375,19011928
23749146,19011928
23630284,19011928
23450654,19011928
PMC3704823,19011928
22896724,19011928
22511861,19011928
22157113,19011928
21876663,19011928
21837455,19011928
21971968,19011928
21492011,19011928
21415925,19011928
21814636,19011928
21085681,19011928
20628619,19011928
19833951,19011928
19905148,19011928
20228859,19011928
19668702,19011928
19336603,19011928
18985376,19011928
35977977,32056104
35832575,32056104
35300490,32056104
35471542,32056104
33833674,32056104
38132087,32092054
37925640,32092054
37300831,32092054
36867532,32092054
36567262,32092054
36376444,32092054
36193886,32092054
36213546,32092054
36074778,32092054
35792600,32092054
35471542,32092054
34282528,32092054
33616035,32092054
33513130,32092054
33253147,32092054
33041776,32092054
32321828,32092054
38572735,31974304
38396202,31974304
37900589,31974304
37495761,31974304
37545878,31974304
37292138,31974304
36672021,31974304
35970562,31974304
35610049,31974304
35584668,31974304
34633442,31974304
35153712,31974304
34667071,31974304
34653178,31974304
34440823,31974304
34259044,31974304
33867947,31974304
33600830,31974304
34296100,31974304
38466752,32181420
38177882,32181420
35974119,32181420
35350585,32181420
35471543,32181420
34630046,32181420
33947394,32181420
38466752,31616273
37989589,31616273
37824576,31616273
37723170,31616273
37025550,31616273
36867532,31616273
36434788,31616273
36341568,31616273
36387305,31616273
36218068,31616273
36213546,31616273
35864984,31616273
35859800,31616273
35832575,31616273
35784184,31616273
35650191,31616273
35676973,31616273
35669596,31616273
35662903,31616273
35300490,31616273
37663748,31616273
34728257,31616273
34630046,31616273
34282528,31616273
33897369,31616273
32056104,31616273
31803040,31616273
38130519,30565327
36463186,30565327
34728257,31396069
34022302,31396069
32056104,31396069
38581360,31201122
38408099,31201122
37925640,31201122
38025966,31201122
37300831,31201122
37133688,31201122
38177882,31201122
36867658,31201122
36627317,31201122
36506817,31201122
36193886,31201122
36213546,31201122
36074778,31201122
35792600,31201122
35832575,31201122
35669596,31201122
35662903,31201122
35645755,31201122
35434280,31201122
35069166,31201122
34764188,31201122
34512300,31201122
34019658,31201122
33719204,31201122
33616035,31201122
33253147,31201122
33177630,31201122
32598315,31201122
32536859,31201122
32219575,31201122
32092054,31201122
32073400,31201122
32019919,31201122
31701150,31201122
38228588,34203472
36342474,34203472
36136581,34203472
35448851,34203472
37876903,33982022
35868812,33982022
35654800,33982022
35508638,33982022
38684715,34252950
37133688,34252950
36434788,34252950
36387589,34252950
35017415,34252950
37060137,34395368
37859501,34395368
37596305,34395368
37456416,34395368
37317282,34395368
37153358,34395368
36716303,34395368
36672234,34395368
36409177,34395368
36396980,34395368
36158879,34395368
35701574,34395368
35574035,34395368
35631029,34395368
35277864,34395368
35490869,34395368
35284652,34395368
35210622,34395368
35047039,34395368
35023975,34395368
37379446,34395368
34663907,34395368
34568271,34395368
38274499,34393747
37783883,34393747
37357231,34393747
37007642,34393747
36542673,34393747
38727249,34387659
37998402,34387659
37943858,34387659
37941679,34387659
37975000,34387659
37133688,34387659
36996813,34387659
36959372,34387659
36941607,34387659
35900411,34387659
36434788,34387659
36570843,34387659
36316800,34387659
36196621,34387659
36177355,34387659
35321205,34387659
38480759,34315911
38177639,34315911
36207412,34315911
38466752,34326363
38249584,34326363
35769832,34326363
38274403,34630046
37368916,34630046
37962801,34630046
35815823,34630046
35581295,34630046
35295578,34630046
38694514,34591324
37397882,34591324
36867532,34591324
35516798,34858137
37577985,35211364
37867618,35211364
35662903,35211364
38466752,35020728
35733429,35020728
35792600,34709562
37953946,35385736
37486917,35385736
37547492,35385736
36434788,35385736
34387659,35385736
38250019,35267146
38147864,35267146
37460767,35267146
35547570,35267146
33372656,35267146
36829460,35054543
37941679,35271865
36708434,35271865
38016971,35070162
37210559,35070162
36535953,35070162
38066014,35471543
38025966,35471543
37649730,35471543
36387305,35471543
35974119,35471543
38645671,35650191
38466752,35650191
37985149,35650191
37913687,35650191
37720546,35650191
37589251,35650191
37455478,35650191
37414554,35650191
37073981,35650191
37190616,35650191
37123227,35650191
37008680,35650191
36879810,35650191
34998890,35650191
34759809,35650191
38466752,35832575
38486972,35832575
37583894,35832575
37300831,35832575
36434788,35832575
36213546,35832575
38394339,35802476
38194157,35802476
38168772,35802476
37824619,35802476
37860223,35802476
37776852,35802476
37876895,35802476
37731775,35802476
36971419,35802476
36861111,35802476
37962796,35802476
36225653,35802476
36117080,35802476
38416130,35792600
38283852,35792600
37567768,35792600
37091301,35792600
36959372,35792600
36792648,35792600
36817648,35792600
38077750,35947954
38035193,35947954
37253949,35947954
37293354,35947954
37095130,35947954
36867658,35947954
36726406,35947954
35712458,35947954
34955761,35947954
34728257,35947954
33068000,35947954
38130870,35986836
38025966,35986836
37792146,35986836
37441339,35986836
37090478,35986836
36424953,35986836
36225653,35986836
38649740,36004748
36804705,36004748
36829460,36004748
36513655,36004748
38130870,36225653
38025966,36225653
37293354,36225653
37106623,35951117
36128755,35951117
38456795,36180790
38622726,36180790
38550989,36180790
38514403,36180790
37973857,36180790
37958624,36180790
37774678,36180790
37731609,36180790
37573007,36180790
37637472,36180790
37466612,36180790
37175391,36180790
36624100,36180790
36316800,36180790
38003681,36537556
38035193,36537556
37760774,36537556
36624525,36537556
36542673,36602951
38274499,36542673
37234065,36542673
36970659,36542673
37007642,36542673
38470935,36867532
38188007,36867532
37804250,36867532
38035193,36867532
37925553,37007642
38466779,36829460
37237566,36829460
38750282,37069271
38264723,37069271
38070153,37069271
37973857,37069271
37388757,37069271
38672045,26182412
38422112,26182412
37362386,26182412
37388757,26182412
37188143,26182412
37069271,26182412
36571479,26182412
36303315,26182412
36377476,26182412
35851944,26182412
35543774,26182412
35182359,26182412
35153709,26182412
34647994,26182412
34975422,26182412
34887551,26182412
34739611,26182412
34764857,26182412
34431008,26182412
34497493,26182412
34366800,26182412
33954248,26182412
32844332,26182412
33790380,26182412
33666823,26182412
33055032,26182412
33240071,26182412
33146802,26182412
34604701,26182412
34589886,26182412
32994890,26182412
32848636,26182412
32327990,26182412
31396858,26182412
33343053,26182412
31760060,26182412
31736735,26182412
31614450,26182412
30635864,26182412
31514427,26182412
31495573,26182412
31375678,26182412
31809864,26182412
30542954,26182412
31105547,26182412
30039210,26182412
30859571,26182412
30865900,26182412
30846931,26182412
30716037,26182412
30687056,26182412
30558530,26182412
30455476,26182412
30503948,26182412
30315368,26182412
30319384,26182412
30136950,26182412
29876679,26182412
29669537,26182412
29502301,26182412
29523815,26182412
29032511,26182412
28975511,26182412
29162696,26182412
29134716,26182412
29044753,26182412
28940176,26182412
28873436,26182412
29085899,26182412
28775344,26182412
28379412,26182412
28642603,26182412
28506440,26182412
28503136,26182412
28185058,26182412
28065895,26182412
27928656,26182412
28356056,26182412
28287966,26182412
28362437,26182412
28219745,26182412
28139675,26182412
27412029,26182412
27926723,26182412
27862192,26182412
27911739,26182412
27810012,26182412
27184384,26182412
27679558,26182412
27516119,26182412
27374071,26182412
27373836,26182412
27153603,26182412
26972009,26182412
27046845,26182412
27747813,26182412
26778971,26182412
26666975,26182412
26671942,26182412
26498293,26182412
26492141,26182412
37723241,37095130
38035193,37953946
38689637,32733210
38468870,32733210
38183979,32733210
37867618,32733210
37692531,32733210
37552650,32733210
37234419,32733210
36611231,32733210
36823228,32733210
36650068,32733210
36522364,32733210
36091446,32733210
36035443,32733210
35903555,32733210
35662903,32733210
35602972,32733210
35548779,32733210
35547660,32733210
35450158,32733210
34366801,32733210
36173095,30558530
35789212,30558530
34480956,30558530
32839617,30558530
32367332,30558530
32918613,30558530
31641131,30558530
38132087,30455637
36844916,30455637
36387586,30455637
35910192,30455637
35846779,30455637
35832575,30455637
35676973,30455637
35669596,30455637
36926112,30455637
34267622,30455637
31616273,30455637
31429824,30455637
30971873,30455637
30534066,30455637
PPR40623,PPR40387
29333233,PPR40387
37494311,27042293
37034436,27042293
36883168,27042293
37397811,27042293
36159898,27042293
33932337,27042293
33383554,27042293
33227425,27042293
33211552,27042293
32308977,27042293
31252287,27042293
30565907,27042293
30631270,27042293
30179717,27042293
30127025,27042293
28426908,27042293
28111547,27042293
27423255,27042293
