author_uid,institution_uid,start_date,end_date
0000-0003-1311-1634,587482,2021-05-03,
0000-0003-1311-1634,https://ror.org/0315e5x55,,
0000-0003-1317-829X,48404,,
0000-0003-1317-829X,68257,,
0000-0003-1319-9322,108598,2015-01-01,2021-01-01
0000-0003-1320-5569,1782,2007-01-01,2009-01-01
0000-0003-1320-5569,1782,2007-01-01,2009-01-01
0000-0003-1320-5569,1782,2007-01-01,2009-01-01
0000-0003-1320-5569,1782,2007-01-01,2009-01-01
0000-0003-1320-5569,34af6833,2021-01-04,
0000-0003-1320-5569,34af6833,2021-01-04,
0000-0003-1320-5569,3628,2003-01-01,2007-01-01
0000-0003-1320-5569,3628,2003-01-01,2007-01-01
0000-0003-1320-5569,7548,2016-07-01,2019-10-31
0000-0003-1320-5569,7548,2014-11-04,2016-06-30
0000-0003-1320-5569,7548,2016-07-01,2019-10-31
0000-0003-1320-5569,7548,2014-11-04,2016-06-30
0000-0003-1320-5569,9968,2009-01-01,2014-01-01
0000-0003-1320-5569,9968,2009-01-01,2014-01-01
0000-0003-1320-5569,9968,2009-01-01,2014-01-01
0000-0003-1320-5569,9968,2009-01-01,2014-01-01
0000-0003-1320-5569,bb42e3a6,2019-01-01,
0000-0003-1320-5569,bb42e3a6,2019-11-01,2020-09-01
0000-0003-1320-5569,bb42e3a6,2019-01-01,
0000-0003-1320-5569,bb42e3a6,2019-11-01,2020-09-01
0000-0003-1325-1194,26451,,
0000-0003-1325-1194,4591,,
0000-0003-1325-1194,8547ede3,,
0000-0003-1325-1194,d3f4a3d0,,
0000-0003-1326-4526,257202,,
0000-0003-1326-4526,68d2f5d7,,
0000-0003-1328-1449,07f8fd82,2008-09-01,
0000-0003-1329-4637,1857,2013-09-01,2017-05-25
0000-0003-1329-4637,1857,2012-09-01,2013-05-25
0000-0003-1329-4637,1857,2019-09-01,
0000-0003-1329-4637,1857,2017-07-01,2019-08-31
0000-0003-1329-4637,26721,2010-03-01,2012-02-25
0000-0003-1329-4637,26721,2004-03-01,2010-02-25
0000-0003-1331-5741,28221,2005-10-01,
0000-0003-1331-5741,62873,2005-10-01,
0000-0003-1336-2118,4616,2011-01-01,
0000-0003-1336-2118,6396,2006-01-01,2011-01-01
0000-0003-1336-2118,6396,2005-01-01,2006-01-01
0000-0003-1336-2118,9166,2002-01-01,2005-01-01
0000-0003-1337-7598,27218,2007-05-01,2011-02-28
0000-0003-1337-7598,27218,2000-10-15,2007-03-15
0000-0003-1337-7598,2ccacf67,2012-01-15,2017-11-12
0000-0003-1337-7598,9554f9b4,2017-11-13,2022-11-15
0000-0003-1337-7598,grid.5801.c,2011-03-01,2011-09-01
0000-0003-1337-7598,https://ror.org/04gndp242,2022-11-16,
0000-0003-1340-6379,49595,2015-10-01,2016-07-31
0000-0003-1340-6379,4cd7bd53,2021-03-01,
0000-0003-1340-6379,4cd7bd53,2019-01-01,
0000-0003-1340-6379,aea387c4,2009-10-01,2015-09-30
0000-0003-1340-6379,grid.12847.38,2004-10-01,2009-06-01
0000-0003-1349-4524,12390,2000-09-12,2004-06-30
0000-0003-1349-4524,12476,2004-09-10,2007-03-31
0000-0003-1349-4524,12476,2013-01-22,2015-12-31
0000-0003-1349-4524,12633,2007-09-14,2012-06-30
0000-0003-1349-4524,26680,2014-05-12,2014-11-11
0000-0003-1349-4524,26680,2011-05-02,2012-05-01
0000-0003-1350-9458,5116,2012-01-01,2016-01-01
0000-0003-1350-9458,5116,2012-01-01,2016-01-01
0000-0003-1350-9458,5116,2015-01-01,2016-01-01
0000-0003-1350-9458,5116,2013-01-01,2015-01-01
0000-0003-1350-9458,8368,2017-01-01,2022-01-01
0000-0003-1350-9458,8368,2017-01-01,2022-01-01
0000-0003-1350-9458,8368,2017-01-01,2022-01-01
0000-0003-1350-9458,8789,2016-01-01,2017-01-01
0000-0003-1350-9458,http://dx.doi.org/10.13039/100007277,,
0000-0003-1350-9458,https://ror.org/05vzafd60,2021-01-01,2021-01-01
0000-0003-1352-4156,6a388317,1991-01-01,
0000-0003-1352-4156,715ad1fc,1994-01-01,
0000-0003-1354-3138,28114,1992-12-02,1997-12-01
0000-0003-1354-3138,28114,2014-04-28,
0000-0003-1355-227X,154279,2000-09-01,2005-12-30
0000-0003-1355-227X,86954201,2016-08-01,2019-08-31
0000-0003-1355-227X,9373,2006-02-01,2012-03-07
0000-0003-1355-227X,9373,2012-03-08,2023-09-30
0000-0003-1355-227X,https://ror.org/01hcx6992,2023-10-01,
0000-0003-1355-6019,433c86b4,1980-01-01,
0000-0003-1355-6019,72b0a97d,2019-01-01,
0000-0003-1355-6019,grid.10711.36,2002-01-01,2012-01-01
0000-0003-1355-6019,grid.8534.a,2003-01-01,2019-01-01
0000-0003-1355-6019,grid.8534.a,1990-01-01,2019-01-01
0000-0003-1355-6019,grid.8534.a,1996-01-01,2003-01-01
0000-0003-1355-6019,grid.8534.a,1989-01-01,1995-01-01
0000-0003-1355-6019,grid.8534.a,2003-01-01,2019-01-01
0000-0003-1355-6019,grid.8534.a,1996-01-01,2003-01-01
0000-0003-1355-6019,grid.8534.a,1989-01-01,1995-01-01
0000-0003-1355-6019,grid.9851.5,1976-01-01,
0000-0003-1355-6019,grid.9851.5,1987-01-01,2019-01-01
0000-0003-1355-6019,grid.9851.5,1984-01-01,1989-01-01
0000-0003-1355-6019,grid.9851.5,1977-01-01,1981-01-01
0000-0003-1355-6019,http://dx.doi.org/10.13039/100006691,1982-01-01,1983-01-01
0000-0003-1355-6617,9188,2017-04-01,
0000-0003-1360-6813,70123a4e,,
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,1190,1994-09-01,1999-03-25
0000-0003-1365-5340,1190,,
0000-0003-1365-5340,1190,2008-06-01,
0000-0003-1365-5340,1190,2008-01-01,
0000-0003-1365-5340,1190,2004-08-01,2008-01-01
0000-0003-1365-5340,1190,2002-07-01,2004-08-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,2462,1999-04-01,2001-04-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1365-5340,5798,2001-04-01,2002-06-01
0000-0003-1366-2911,1c2217ff,2023-01-01,2023-01-01
0000-0003-1366-2911,6174,2014-09-01,2019-07-01
0000-0003-1366-2911,6174,2020-02-01,2023-04-01
0000-0003-1366-2911,https://ror.org/03yrrjy16,2020-01-01,2023-01-01
0000-0003-1366-2911,https://ror.org/03yrrjy16,2023-01-01,
0000-0003-1367-6467,2152,1973-01-01,1976-01-01
0000-0003-1367-6467,3163,1976-01-01,1980-01-01
0000-0003-1367-6467,34426,1983-01-01,1988-01-01
0000-0003-1367-6467,4941,1998-01-01,2000-01-01
0000-0003-1367-6467,4941,1988-01-01,1998-01-01
0000-0003-1371-5569,33561,1987-01-01,1991-01-01
0000-0003-1371-5569,50115,2009-01-01,
0000-0003-1371-5569,50115,2001-01-01,2009-01-01
0000-0003-1371-5569,grid.260770.4,2009-01-01,
0000-0003-1371-5569,grid.260770.4,2003-01-01,2008-01-01
0000-0003-1371-5569,grid.266100.3,1993-01-01,1998-01-01
0000-0003-1371-5569,grid.266102.1,1998-01-01,2001-01-01
0000-0003-1375-1906,1438,1987-01-01,1990-01-01
0000-0003-1375-1906,1438,1987-01-01,1990-01-01
0000-0003-1375-1906,285faf9d,1990-04-01,1999-01-31
0000-0003-1375-1906,285faf9d,1990-04-01,1999-01-31
0000-0003-1375-1906,419062,1978-01-01,1983-01-01
0000-0003-1375-1906,419062,1978-01-01,1983-01-01
0000-0003-1375-1906,8082,1999-01-02,
0000-0003-1375-1906,8082,1999-01-02,
0000-0003-1375-1906,f089b25e,1983-01-01,1987-01-01
0000-0003-1375-1906,f089b25e,1983-01-01,1987-01-01
0000-0003-1376-5240,246565,2006-01-01,2010-01-01
0000-0003-1376-5240,27102,2015-01-01,
0000-0003-1376-5240,291299,2002-01-01,2005-01-01
0000-0003-1376-5240,359044,2013-01-01,2015-01-01
0000-0003-1376-5240,382fde61,2024-01-01,
0000-0003-1376-5240,4615,2011-01-01,2013-01-01
0000-0003-1376-5240,91322,2005-01-01,2006-01-01
0000-0003-1377-7321,d16a2f96,2017-07-01,
0000-0003-1378-4863,27068,2012-01-01,2016-01-01
0000-0003-1378-4863,27068,2012-01-01,2016-01-01
0000-0003-1378-4863,8234fb67,2019-01-01,2023-01-01
0000-0003-1378-4863,8234fb67,2019-01-01,2023-01-01
0000-0003-1378-4863,grid.428999.7,2016-01-01,2018-01-01
0000-0003-1378-4863,grid.428999.7,2016-01-01,2018-01-01
0000-0003-1378-4863,grid.4793.9,2009-01-01,2011-01-01
0000-0003-1378-4863,grid.4793.9,2009-01-01,2011-01-01
0000-0003-1378-4863,http://dx.doi.org/10.13039/501100006470,2003-01-01,2009-01-01
0000-0003-1378-4863,http://dx.doi.org/10.13039/501100006470,2003-01-01,2009-01-01
0000-0003-1378-4863,https://ror.org/02g40zn06,2023-01-01,
0000-0003-1378-4863,https://ror.org/02g40zn06,2023-01-01,
0000-0003-1379-7023,90b86161,2018-10-01,
0000-0003-1379-7023,90b86161,2018-10-01,
0000-0003-1379-7023,grid.10388.32,2018-10-01,
0000-0003-1379-7023,grid.10388.32,2018-10-01,
0000-0003-1380-6655,4919,1990-09-01,1994-04-01
0000-0003-1380-6655,6396,,
0000-0003-1382-380X,56362,,
0000-0003-1382-380X,a0069d87,,2006-01-01
0000-0003-1382-380X,a0069d87,,2000-01-01
0000-0003-1384-3907,68843,2015-04-28,
0000-0003-1385-4980,27218,2012-09-01,2017-09-30
0000-0003-1385-4980,27218,2012-09-01,2017-09-30
0000-0003-1385-4980,27218,2012-09-01,2017-09-30
0000-0003-1385-4980,27218,2012-09-01,2017-09-30
0000-0003-1385-4980,28334,2020-12-01,2023-11-30
0000-0003-1385-4980,28334,2020-12-01,2023-11-30
0000-0003-1385-4980,28334,2020-12-01,2023-11-30
0000-0003-1385-4980,28334,2020-12-01,2023-11-30
0000-0003-1385-4980,grid.5342.0,2010-09-01,2012-06-30
0000-0003-1385-4980,grid.5342.0,2007-09-01,2010-06-30
0000-0003-1385-4980,grid.5342.0,2010-09-01,2012-06-30
0000-0003-1385-4980,grid.5342.0,2007-09-01,2010-06-30
0000-0003-1385-4980,grid.5342.0,2010-09-01,2012-06-30
0000-0003-1385-4980,grid.5342.0,2007-09-01,2010-06-30
0000-0003-1385-4980,grid.5342.0,2010-09-01,2012-06-30
0000-0003-1385-4980,grid.5342.0,2007-09-01,2010-06-30
0000-0003-1385-4980,grid.5734.5,2018-03-01,2020-11-30
0000-0003-1385-4980,grid.5734.5,2018-03-01,2020-11-30
0000-0003-1385-4980,grid.5734.5,2018-03-01,2020-11-30
0000-0003-1385-4980,grid.5734.5,2018-03-01,2020-11-30
0000-0003-1385-4980,https://ror.org/02nv7yv05,2023-12-01,
0000-0003-1385-4980,https://ror.org/02nv7yv05,2023-12-01,
0000-0003-1385-4980,https://ror.org/02nv7yv05,2023-12-01,
0000-0003-1385-4980,https://ror.org/02nv7yv05,2023-12-01,
0000-0003-1385-4980,https://ror.org/02s376052,2012-09-01,2017-09-21
0000-0003-1385-4980,https://ror.org/02s376052,2017-10-01,2018-02-28
0000-0003-1385-4980,https://ror.org/02s376052,2012-09-01,2017-09-21
0000-0003-1385-4980,https://ror.org/02s376052,2017-10-01,2018-02-28
0000-0003-1385-4980,https://ror.org/02s376052,2012-09-01,2017-09-21
0000-0003-1385-4980,https://ror.org/02s376052,2017-10-01,2018-02-28
0000-0003-1385-4980,https://ror.org/02s376052,2012-09-01,2017-09-21
0000-0003-1385-4980,https://ror.org/02s376052,2017-10-01,2018-02-28
0000-0003-1386-0336,146186,2022-01-16,
0000-0003-1386-0336,146186,2022-01-16,
0000-0003-1386-0336,6572,2005-06-30,2009-07-01
0000-0003-1386-0336,6572,2005-06-30,2009-07-01
0000-0003-1386-3828,1259,,
0000-0003-1386-3828,1259,,
0000-0003-1386-3828,1259,,
0000-0003-1386-3828,1259,,
0000-0003-1386-3828,1811,,
0000-0003-1386-3828,1811,,
0000-0003-1386-3828,http://dx.doi.org/10.13039/100005294,,
0000-0003-1386-3828,http://dx.doi.org/10.13039/100005294,,
0000-0003-1386-3828,http://dx.doi.org/10.13039/501100006470,,
0000-0003-1386-3828,http://dx.doi.org/10.13039/501100006470,,
0000-0003-1399-0034,01c40c2a,2004-11-01,
0000-0003-1406-0859,12286,1994-07-01,1999-06-30
0000-0003-1406-0859,91b5f324,2014-10-01,
0000-0003-1406-0859,f31ba2b1,2014-10-01,
0000-0003-1406-0859,https://ror.org/00rs6vg23,1999-07-01,2001-02-28
0000-0003-1406-5406,64960,2008-01-01,2012-01-01
0000-0003-1406-5406,grid.410682.9,2018-01-01,
0000-0003-1417-9980,077c83c5,,1999-01-01
